ingredient_id,product_ndc
100,49967-797
100,51326-042
100,55319-034
100,82247-384
100,51316-030
100,65364-381
100,69842-697
100,69968-0132
100,73095-385
100,21130-752
100,51326-040
100,53942-009
100,0363-0136
100,69842-114
100,71852-348
100,73453-233
100,59427-010
100,62217-002
100,73095-085
100,73609-220
100,82733-294
100,10812-248
100,41163-961
100,55560-0103
100,69842-141
100,70060-1901
100,72872-137
100,72872-891
100,50594-158
100,58443-0509
100,70859-052
100,71070-868
100,73670-049
100,74690-016
100,81159-133
100,83276-390
100,49035-963
100,49967-491
100,49967-832
101,79481-0809
101,0065-0631
101,0904-0734
101,16571-754
101,17478-235
101,24208-785
101,41163-040
101,46122-244
101,47682-223
101,49035-840
101,50090-1859
101,52000-056
101,53329-031
101,55910-446
101,63187-669
101,68788-8102
101,69103-5603
101,69842-610
101,72663-162
101,72663-561
101,73442-0004
101,11822-0637
101,13985-608
101,0078-0771
101,24208-795
101,30142-037
101,37808-263
101,47682-392
101,51824-074
101,55301-067
101,59961-143
101,63187-039
101,63187-395
101,0363-0539
101,67510-0170
101,67510-0682
101,68001-483
101,68788-8270
101,69396-041
101,69396-054
101,69968-0056
101,70000-0058
101,70000-0094
101,70000-0390
101,71927-003
101,72288-253
101,0574-4160
101,79503-108
101,80489-012
101,17478-719
101,30142-790
101,41415-120
101,41520-067
101,43136-100
101,47682-227
101,47682-391
101,49035-016
101,49035-626
101,49348-690
101,51672-2120
101,52410-3025
101,53145-056
101,54312-019
101,61314-631
101,62011-0321
101,68016-076
101,69396-015
101,69396-062
101,69968-0055
101,69968-0634
101,0498-0730
101,0498-0750
101,72288-067
101,72663-161
101,72976-563
101,73408-935
101,79481-0016
101,11822-2900
101,13985-607
101,41163-209
101,41415-049
101,45865-640
101,49687-0013
101,52000-019
101,54473-291
101,55910-679
101,57896-143
101,58988-1170
101,0363-0179
101,0363-2122
101,65923-391
101,66715-6705
101,67091-274
101,69396-071
101,69842-562
101,69968-0093
101,70199-010
101,71141-134
101,71205-600
101,73408-929
101,73408-932
101,77338-302
101,82942-1002
101,11822-0073
101,11822-0444
101,0113-0084
101,41250-433
101,41250-679
101,43538-940
101,50382-052
101,53943-987
101,55301-123
101,59898-730
101,62011-0099
101,0363-8888
101,67510-1670
101,68391-207
101,69396-072
101,71205-006
101,0574-4250
101,11527-162
101,11673-405
101,20276-103
101,21130-120
101,21130-559
101,37808-005
101,46122-414
101,50090-6181
101,55315-180
101,55550-730
101,55681-216
101,57243-120
101,61269-179
101,0363-2123
101,0363-2900
101,68016-715
101,69842-432
101,69968-0054
101,11527-161
101,11822-0703
101,21130-448
101,24208-780
101,0113-0701
101,36800-381
101,36800-564
101,36800-780
101,0113-7679
101,37808-679
101,41415-050
101,41415-076
101,47046-175
101,47682-932
101,47682-934
101,49035-067
101,50332-0032
101,51672-2027
101,53943-988
101,55315-192
101,55910-209
101,61010-5603
101,0363-0018
101,63187-623
101,63868-912
101,66715-5932
101,67091-272
101,0404-0360
101,69842-162
101,69842-199
101,69842-754
101,69968-0518
101,71101-210
101,72663-064
101,55910-061
101,0363-0841
101,63941-831
101,65923-046
101,66715-9731
101,0404-7195
101,70082-603
101,70677-0013
101,71205-330
101,73408-931
101,73408-934
101,80425-0229
101,83165-005
101,0904-6680
101,11673-025
101,11673-393
101,11822-2163
101,36800-416
101,41250-067
101,42669-216
101,49035-847
101,50814-007
101,53329-087
101,61010-5600
101,67510-0631
101,68016-120
101,68071-5281
101,69396-002
101,72288-679
101,79903-093
101,0713-0268
101,0924-5620
101,11673-313
101,11673-562
101,11822-2700
101,24385-143
101,30142-679
101,37835-902
101,45802-143
101,49348-600
101,50090-4435
101,50804-076
101,50814-058
101,51532-4605
101,59898-740
101,59961-153
101,61010-6700
101,63941-315
101,0404-7194
101,69842-161
101,69842-669
101,69968-0057
101,69968-0731
101,71338-121
101,0574-4144
101,73408-930
101,79481-0017
101,81929-003
101,0904-8805
101,0924-5607
101,21130-409
101,0113-0679
101,0113-1140
101,36800-056
101,36800-976
101,41520-679
101,47682-224
101,47682-393
101,47682-938
101,51672-2016
102,79481-0809
102,0065-0631
102,16571-754
102,17478-235
102,17478-238
102,24208-785
102,41163-040
102,46122-244
102,49035-840
102,53329-031
102,55910-446
102,63187-669
102,11822-0637
102,13985-608
102,0078-0771
102,24208-795
102,51824-074
102,53145-304
102,63187-395
102,69396-037
102,69396-054
102,70000-0390
102,72288-253
102,0574-4160
102,17478-719
102,30142-790
102,43136-100
102,49035-626
102,69968-0055
102,0574-4021
102,72663-161
102,79481-0016
102,13985-607
102,55910-679
102,0363-2122
102,69396-071
102,69842-562
102,70000-0471
102,70199-010
102,11822-0093
102,11822-0444
102,24208-555
102,41250-433
102,41250-679
102,49348-274
102,50382-052
102,55301-123
102,58980-012
102,62011-0099
102,0363-8888
102,68071-5267
102,68788-7599
102,69396-072
102,70000-0093
102,0574-4250
102,21130-120
102,21130-559
102,37808-005
102,50090-6181
102,0363-2123
102,0363-2900
102,68016-715
102,69842-432
102,11527-161
102,11822-0703
102,21130-448
102,24208-780
102,36800-780
102,0113-7679
102,37808-679
102,51672-2027
102,53943-988
102,55315-192
102,63868-912
102,67091-272
102,69396-029
102,69842-754
102,55910-061
102,0363-0841
102,0404-7195
102,80425-0229
102,11673-025
102,11822-2163
102,49035-847
102,51672-2044
102,58232-4033
102,72288-679
102,11673-313
102,11673-562
102,11822-2700
102,30142-679
102,37835-902
102,62011-0097
102,63941-315
102,0404-7194
102,69842-161
102,69842-669
102,69968-0057
102,69968-0060
102,0574-4144
102,79481-0017
102,0113-0679
102,0113-1140
102,36800-976
102,41520-679
102,50090-3274
103,79481-0809
103,11509-5035
103,41163-040
103,46122-244
103,49035-840
103,53329-031
103,54859-202
103,55910-446
103,61010-4401
103,67234-008
103,71003-001
103,71856-335
103,11822-0637
103,24330-130
103,51824-074
103,67510-0682
103,69396-054
103,70000-0390
103,72288-253
103,30142-790
103,43136-100
103,49035-626
103,49348-690
103,54766-777
103,68016-076
103,69968-0055
103,72663-161
103,79043-240
103,79481-0016
103,51862-180
103,54766-763
103,54766-799
103,55910-679
103,58988-1170
103,0363-2122
103,69396-071
103,69842-562
103,69968-0093
103,11822-0444
103,41250-433
103,41250-679
103,43749-470
103,50382-052
103,55301-123
103,59088-685
103,62011-0099
103,0363-8888
103,65923-104
103,67510-1670
103,69396-072
103,21130-120
103,21130-559
103,37808-005
103,52412-725
103,54766-760
103,58232-9911
103,0363-2123
103,0363-2900
103,68016-715
103,69729-616
103,69842-432
103,69968-0054
103,0573-2868
103,11527-161
103,11822-0703
103,21130-448
103,36800-381
103,36800-780
103,0113-7679
103,37808-679
103,41415-050
103,41415-076
103,49967-512
103,51672-2027
103,53943-988
103,54766-716
103,55315-192
103,55910-330
103,63868-912
103,67091-272
103,69842-754
103,69968-0518
103,75834-197
103,55910-061
103,0363-0841
103,11509-5058
103,11673-025
103,11673-393
103,11822-2163
103,49035-847
103,50066-001
103,54766-778
103,72288-679
103,79903-093
103,11673-313
103,11673-562
103,11822-2700
103,21130-981
103,24385-143
103,30142-679
103,37835-902
103,49348-600
103,50804-076
103,63941-315
103,69729-615
103,69842-161
103,69842-669
103,69968-0057
103,79481-0017
103,0113-0679
103,0113-1140
103,36800-056
103,36800-976
103,41520-679
104,79481-0853
104,11673-341
104,11673-853
104,11822-3165
104,36800-862
104,37808-239
104,37808-862
104,51316-107
104,55154-3369
104,55910-583
104,59726-142
104,63868-585
104,63868-638
104,0363-8530
104,67091-380
104,68016-408
104,68210-0305
104,69618-044
104,70000-0091
104,70677-0034
104,70934-805
104,71335-0738
104,72789-295
104,73056-017
104,11673-678
104,11822-0017
104,11822-1573
104,11822-1574
104,21130-655
104,30142-778
104,0113-0486
104,37808-222
104,37808-244
104,49035-182
104,50090-5524
104,53345-018
104,55315-244
104,55910-223
104,56062-241
104,59726-852
104,62011-0361
104,68016-257
104,69842-169
104,69842-483
104,72476-041
104,10888-5129
104,10888-8158
104,21130-853
104,46122-687
104,49035-078
104,53345-029
104,53943-250
104,55319-044
104,57896-421
104,60687-129
104,61919-525
104,63187-125
104,67296-1835
104,68071-1656
104,70000-0365
104,70518-1127
104,70518-3319
104,76162-006
104,80267-486
104,0280-0071
104,0904-7115
104,68210-1260
104,46122-692
104,51013-122
104,55910-684
104,55910-938
104,0280-1012
104,62011-0386
104,0363-9944
104,68196-998
104,68391-853
104,69842-782
104,70518-1689
104,70518-3049
104,10888-8210
104,0904-7183
104,11822-0862
104,21130-041
104,30142-584
104,41163-107
104,41163-862
104,41167-0281
104,45802-486
104,49035-584
104,51013-433
104,53345-023
104,55700-719
104,55910-578
104,55910-939
104,62011-0421
104,68210-4176
104,68391-041
104,69256-486
104,71713-801
104,0761-0434
104,10888-8156
104,10888-8162
104,0904-6457
104,61301-8001
104,61474-4151
104,68210-1006
104,11822-6328
104,30142-407
104,41250-778
104,46122-451
104,50804-584
104,50804-862
104,55289-493
104,55910-048
104,55910-762
104,57896-401
104,63941-578
104,68998-314
104,69168-314
104,69842-862
104,72189-195
104,72189-236
104,72476-862
104,0615-8041
104,10888-8157
104,0904-6455
104,0904-7280
104,21130-578
104,41163-878
104,41167-0221
104,49035-385
104,50090-6140
104,63941-853
104,63981-853
104,67091-366
104,68071-2874
104,68210-0317
104,68788-8919
104,69168-420
104,69168-424
104,69517-124
104,69842-317
104,0536-1062
104,72288-486
104,76420-225
104,55910-968
104,60760-671
104,0363-8540
104,68196-995
104,68391-578
104,69842-633
104,70518-0585
104,70677-0082
104,72189-377
104,72789-274
104,80136-951
104,10888-8163
104,61301-8002
104,61474-4092
104,68210-1007
104,70120-055
104,30142-451
104,37808-457
104,37808-584
104,49035-207
104,51013-120
104,54257-902
104,55154-2340
104,55315-578
104,58602-767
104,59726-141
104,59726-853
104,63187-476
104,0363-4100
104,0363-8991
104,68210-0350
104,68998-420
104,69842-579
104,0904-6998
104,11822-0584
104,11822-1372
104,30142-553
104,41163-853
104,41520-684
104,41520-779
104,49348-167
104,51013-426
104,53345-008
104,54629-600
104,55315-584
104,0363-4202
104,67618-101
104,68210-4104
104,69618-043
104,69842-794
104,69842-861
104,69842-893
104,71335-0294
104,71335-1539
104,72476-853
104,76162-761
104,76162-777
104,0904-6750
104,11822-2039
104,36800-638
104,37808-778
104,37808-853
104,41163-241
104,49035-526
104,55319-578
104,55910-853
105,79481-1000
105,43598-765
105,63868-822
105,72476-852
105,79903-000
105,11822-9976
105,43598-826
105,46122-672
105,68083-477
105,0536-1308
105,11673-689
105,51407-663
105,58602-012
105,62332-501
105,62332-709
105,0065-4274
105,17478-105
105,60429-957
105,60505-0575
105,62011-0469
105,0363-7130
105,55910-109
105,64980-517
105,70512-520
105,30142-064
105,51407-499
105,58602-006
105,72036-008
105,58602-009
105,69842-268
105,17478-308
105,60505-6221
105,0363-0200
105,70000-0054
106,0641-6015
106,51662-1335
106,17478-937
106,0641-6013
106,71872-7063
106,0641-9218
106,70860-301
106,71872-7062
106,0641-6014
106,0641-9217
106,0641-9219
107,79481-9220
107,11822-4763
107,41250-867
107,63379-085
107,11822-3977
107,21922-023
107,55910-963
107,62011-0433
107,79903-118
107,11673-846
107,11822-3927
107,46122-624
107,61269-981
107,0363-2981
107,0363-9220
107,71589-019
107,81522-922
107,55910-722
107,59726-924
107,0363-9222
107,70000-0517
107,76162-900
107,79903-011
107,81522-923
107,11822-0951
107,21130-422
107,41163-722
107,49035-259
107,0591-2981
107,11822-3951
107,30142-322
107,30142-981
107,51316-763
107,0536-1379
107,72476-492
107,21130-823
107,0135-0200
107,37808-223
107,55301-877
107,55301-922
107,62332-682
107,41163-724
107,41250-932
107,46122-681
107,68016-052
107,11673-926
107,0135-0300
108,79532-019
109,79539-501
109,79913-101
109,79539-301
109,79539-101
110,79561-010
111,79561-011
112,79618-001
112,79866-003
112,54860-399
112,42003-203
112,78082-026
112,79866-007
112,42003-201
112,74763-013
112,79866-004
112,80110-017
112,42003-207
112,79866-001
112,74763-015
112,74763-018
112,42003-202
112,42003-206
113,79655-493
113,79655-494
113,79655-496
113,79655-495
114,79739-6670
114,79903-155
114,79903-162
114,80267-350
114,81013-101
114,81013-102
114,10267-3711
114,10888-8146
114,11014-0353
114,11014-0529
114,0067-8137
114,0904-6420
114,0904-6421
114,0904-6719
114,61474-4140
114,61474-4317
114,62485-033
114,63824-561
114,68210-4163
114,68210-8000
114,68210-8001
114,73056-014
114,73056-022
114,11523-0094
114,11584-0030
114,11822-0104
114,11822-0588
114,11822-7380
114,13107-020
114,21130-927
114,29485-8060
114,30142-086
114,30142-470
114,0113-0403
114,31722-191
114,36800-298
114,36800-474
114,37000-950
114,40032-357
114,41163-717
114,41163-899
114,41226-625
114,41250-101
114,41250-208
114,41520-773
114,0135-0578
114,42806-111
114,43598-546
114,47682-108
114,47682-303
114,47682-836
114,49035-491
114,49035-527
114,49035-813
114,49035-817
114,49999-852
114,50269-402
114,50580-402
114,50580-598
114,50804-898
114,50844-664
114,50844-703
114,51013-135
114,51013-154
114,51013-173
114,51013-175
114,51013-189
114,51013-415
114,51467-010
114,52904-944
114,53345-004
114,53943-167
114,53943-198
114,53943-228
114,53943-323
114,55315-102
114,55316-012
114,55319-933
114,55319-934
114,55670-122
114,55700-967
114,55910-529
114,55910-869
114,55959-133
114,56062-198
114,57243-660
114,59779-671
114,60429-589
114,60760-922
114,61245-146
114,62011-0442
114,63187-520
114,63187-528
114,0031-8744
114,63187-933
114,0363-0538
114,63481-628
114,63629-1907
114,63629-2300
114,63629-3152
114,63629-4901
114,63629-5422
114,0363-1011
114,0363-1171
114,63824-237
114,63868-022
114,63868-081
114,63868-463
114,63868-587
114,63868-722
114,63940-330
114,63941-224
114,63941-456
114,63941-503
114,0363-5460
114,0363-5580
114,0363-8996
114,66715-5572
114,66715-5764
114,66715-6715
114,66715-6734
114,67091-212
114,67091-395
114,67296-1392
114,67296-1579
114,68016-549
114,68016-798
114,68016-878
114,68016-880
114,68071-5054
114,68084-699
114,68210-1040
114,68210-1110
114,68210-4083
114,68210-4123
114,68210-4134
114,68210-4167
114,68210-5012
114,68308-554
114,68788-7359
114,68788-7855
114,69168-270
114,69168-418
114,69367-203
114,69842-431
114,69842-742
114,69842-837
114,69842-943
114,70000-0092
114,70000-0289
114,70010-668
114,70010-670
114,70518-1101
114,70518-3416
114,70518-3492
114,71205-347
114,71205-981
114,71335-0111
114,71335-1036
114,71335-1248
114,71335-1417
114,71335-1742
114,71335-1811
114,72036-138
114,72189-357
114,72189-375
114,72189-382
114,72189-406
114,72189-426
114,72854-233
114,72865-109
114,72865-112
114,72865-204
114,73408-910
114,76420-105
114,0615-8397
114,79395-730
114,79903-134
114,83008-002
114,0280-1205
114,0406-1124
114,0406-1125
114,0067-8145
114,0904-6995
114,0904-7095
114,61474-4167
114,61474-4194
114,61474-4283
114,0924-0141
114,67651-0337
114,68210-0100
114,68210-4114
114,70120-109
114,70692-787
114,72854-146
114,72854-231
114,73056-004
114,10702-345
114,11673-444
114,11673-841
114,11822-0738
114,11822-3391
114,11822-5462
114,21130-598
114,21130-916
114,29485-5053
114,31722-192
114,31722-193
114,31722-949
114,31722-997
114,35573-456
114,36800-501
114,36800-504
114,36800-628
114,36800-848
114,37808-093
114,37808-095
114,37808-628
114,41250-219
114,41250-643
114,41250-743
114,41250-877
114,41250-979
114,41250-981
114,41520-606
114,42806-116
114,42858-104
114,42858-202
114,46122-658
114,47682-120
114,47682-725
114,49035-053
114,49314-4358
114,49483-340
114,50268-401
114,50268-645
114,50580-487
114,50594-027
114,50804-123
114,50804-503
114,50844-640
114,51013-131
114,51013-171
114,51013-185
114,51013-192
114,51013-193
114,0254-2034
114,51991-073
114,53185-005
114,53329-642
114,53345-010
114,53345-021
114,53746-110
114,53943-178
114,53943-239
114,55154-7899
114,55301-470
114,55315-742
114,55319-771
114,55700-970
114,55910-421
114,55910-466
114,55910-925
114,57243-659
114,0280-1620
114,0280-1630
114,61245-145
114,61919-432
114,61919-612
114,61919-615
114,61919-618
114,61919-828
114,63187-406
114,63629-1912
114,63629-2140
114,63629-2189
114,63629-2469
114,63629-2471
114,63629-8392
114,63629-8834
114,63629-8876
114,63629-8879
114,63824-575
114,63868-213
114,63868-407
114,63868-460
114,63868-721
114,63868-792
114,63868-985
114,63940-104
114,63941-399
114,63941-473
114,63941-498
114,64092-865
114,64380-157
114,0363-5279
114,0363-8993
114,0363-8998
114,0363-9017
114,65162-617
114,66715-6847
114,67091-213
114,67296-1571
114,67296-1794
114,67296-1855
114,67751-178
114,68016-512
114,68071-2593
114,68071-2856
114,68210-0105
114,68210-0120
114,68210-4166
114,68998-228
114,68998-238
114,69103-2556
114,69168-319
114,69517-155
114,69729-003
114,69842-413
114,70000-0211
114,70518-2798
114,0527-1695
